#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
####Muslim to Ormazdic stuff;;;;;;;;;;;;;x
###Hajj;;;;;;;;;;;;;x
go_on_hajj;Go on pilgrimage to Martek;Partir en pèlerinage à La Mecque;Geht auf Hadsch nach Mekka ;;Ir al Hajj a La Meca;;;;;;;;;x
EVTDESC86855;While journeying home, you are caught in the open desert by a terrible sandstorm. You are forced to seek shelter behind a small rock outcropping to shield yourself from the wind. Taking comfort in your faith after visiting Martek, you spend the night in prayer. As dawn arrives, you feel almost invigorated.;Lors de votre voyage vers vos terres, vous êtes pris à découvert par une terrible tempête de sable. Vous êtes obligé de chercher un refuge derrière un petit rocher saillant pour vous protéger du vent. Trouvant du réconfort après avoir visité la Mecque, vous passez la nuit à prier. A l'aube, vous vous sentez presque vivifié.;Auf eurer Reise nach Hause werdet ihr von einem fürchterlichen Sandsturm überrascht. Ihr seid gezwungen, einem kleinen Felsen Schutz vor dem Wind zu suchen. Kraft aus eurem Glauben und dem Besuch Mekkas schöpfend, verbringt ihr die Nacht im Gebet. Als die Sonne aufgeht, fühlt ihr euch fast stärker als am Tag zuvor.;;Durante la vuelta a casa, te ves sorprendido por una terrible tormenta de arena. Te ves obligado a buscar refugio tras una pequeña roca que sobresalía para protegerme del viento. Reconfortado en la fe tras visita la Meca, pasas la noche orando. Al llegar el amanecer te sientes en plenitud de fuerzas.;;;;;;;;;x
EVTOPTA86855;I will remember this night.;Je me souviendrai de cette nuit.;Diese Nacht werde ich nicht vergessen.;;Recordare esta noche para siempre;;;;;;;;;x
EVTDESC86860;You catch up with some fellow pilgrims who are also returning home from the Sacred Pilgrimage. They have been beset by dune bandits who have stolen everything but their clothes and left them with no means to continue the journey.;Vous rattrapez quelques pélerins qui, eux aussi, reviennent du Hajj. Ils ont été entouré de bandits qui leur ont volé tout ce qu'ils avaient autre que leurs vêtements et ne leur ont laissé aucun moyen de continuer leur périple.;Ihr trefft ein paar andere Pilger, die auch auf der Heimreise der Hajj sind. Räuber haben sie überfallen und ihnen alles außer den Kleidern an ihren Leibern gestohlen. Sie haben nun kein Geld mehr, um nach Hause zurückkehren zu können.;;Te encuentas con unos compañeros peregrinos que también vuelven a casa tras el Hajj. Han tenido la mala suerte de ser asaltado por bandidos que les robaron todo menos sus ropas, y les dejaron sin nada con lo que continuar el viaje.;;;;;;;;;x
EVTOPTA86860;Here. This should be enough to see you safely home.;Voici. Cela devrait être suffisant pour vous ramener à la maison en toute sécurité.;Hier. Das sollte genug sein, um euch nach Hause zu bringen.;;Toma. Con esto tendrás suficiente para volver a casa.;;;;;;;;;x
EVTOPTB86860;Sorry, but I cannot afford to dally. Best of luck to you.;Désolé, mais je ne peut me permettre de flâner. Bonne chance à vous.;Es tut mir leid, aber ich kann es mir nicht leisten, mit euch meine Zeit zu vertrödeln. Viel Glück.;;Lo siente, pero no tengo suficiente para daros. Os deseo toda la suerte del mundo.;;;;;;;;;x
EVTDESC86865;You are ambushed by brigands as you move through the desert on your way home, and though your party cuts down several of their number, there are simply too many. They surround you and advance with twisted grins and drawn weapons. Things look bleak indeed...;Alors que vous retournez chez vous à travers le désert, vous tombez dans une embuscade menée par des brigands et bien que votre groupe en tue plusieurs, ils sont simplement trop nombreux. Ils vous encerclent et avancent avec des sourires torves, les armes au clair. Les choses se gâtent en effet…;Ihr werdet von einer Gruppe Banditen überfallen und obwohl eure Gruppe einige der Angreifer niedermacht, sind es doch einfach zu viele. Sie umzingeln euch und kommen immer näher, dreckiges Grinsen im Gesicht und dreckige Klingen in der Hand. Es sieht schlecht aus...;;De la que vuelves a casa por el desierte caes en una emboscada perpetrada por bandidos, y pese a que tus acompañantes eliminan a algunos de ellos, son demasiados. Te rodean con sus armas al aire y sus sonrisas maliciosas. Las cosas pintan mal...;;;;;;;;;x
EVTOPTA86865;Come then. I will sell myself dearly...;Approchez donc! Je vais vendre chèrement ma peau…;Kommt nur! Ich werde mein Leben teuer verkaufen!;;Venid a por mi. Venderé cara mi piel...;;;;;;;;;x
EVTTOOLTIP86866;You make your last stand...;Vous vous préparez à combattre jusqu'à la mort…;Ihr bereitet euch auf euren letzten Kampf vor.;;Haces un último esfuerzo.;;;;;;;;;x
EVTDESC86866;A strange whistle is heard and the air is suddenly filled with flying daggers and arrows. Robed figures seem to rise out of the sand and the air becomes heavy with dust. When it settles, the bandits lie dead on the ground. One of the robed men takes the strange ring you were given earlier, saying with a smile: "The Hashishin always repay their debts, friend.;Un sifflement étrange se fait entendre et le ciel se remplit de dagues de jet et de flèches. Des silhouettes en robe semblent s'élever du sable et l'air devient lourd de poussière. Lorsque celle-ci retombe les bandits sont allongés, morts, sur le sol. L'un des hommes en robe prends l'étrange bague que l'on vous avait donné auparavant et dit avec un sourire: "Les Hashishins paient toujours leurs dettes, mon ami.;Ein seltsamer Pfiff erschallt und kurz darauf ist die Luft voller Pfeile und Wurfmesser. Berobte Männer erheben sich aus dem Boden und wirbeln den Wüstensand auf. Als die Sicht wieder klar ist, liegen all eure Angreifer tot am Boden. Einer der berobten Männer nimmt den seltsamen Ring, den ihr früher erhalten hatte und sagt: "Die Haschischin bezahlen immer ihre Schulden, mein Freund.;;Se escucha un extraño sibildo y de repente todo se llena de dagas voladoras y flechas. Extraños encapuchados salen de las arenas y el aire se llena de polvo. Cuando se va, todos los bandidos yacen muertos en el suelo. Uno de los encapuchados toma el extraño anillo que te dieron tiempo atrás, diciendo con una sonrisa: "Los Asesinos siempre saldan sus deudas, amigo".;;;;;;;;;x
EVTOPTA86866;Then consider the debt repaid in full.;Considères que nous sommes quittes.;Dann betrachtet eure Schuld als beglichen.;;Considera la deuda saldada;;;;;;;;;x
hajjaj;Holy Pilgrim;Hâjjî;Hadsch;;Hajj;;;;;;;;;x
hajjaj_desc;This character has made the pilgrimage to Martek.;Ce personnage a réalisé le Hajj, le pèlerinage à La Mecque.;Dieser Charakter hat den Hadsch - die Pilgerfahrt nach Mekka vollzogen.;;Este personaje ha realizado el Hajj: la peregrinación a La Meca;;;;;;;;;x
on_hajj;On a Holy Pilrgimage;En pèlerinage;Auf Hadsch;;En el Hajj;;;;;;;;;x
on_hajj_desc;This character is on a Holy Pilrgimage to Martek.;Ce personnage est en pèlerinage à La Mecque.;Dieser Charakter ist auf Wallfahrt nach Mekka.;;Este personaje está de peregrinación a La Meca.;;;;;;;;;x
faqih;Ormazdic Jurist;Faqih;Faqih;;Faqih;;;;;;;;;x
faqih_desc;This character is formally schooled in the jurisprudence of Ormazd.;Ce personnage est juriste islamique.;Dieser Charakter wird formal in islamischer Rechtsprechung geschult.;;Este personaje ha sido educado formalmente en la jurisprudencia Islámica.;;;;;;;;;x
hafiz;Curator;Hafiz;Hafiz;;Hafiz;;;;;;;;;x
hafiz_desc;This character has completely memorized the Scriptures of the Prophets of Ormazd.;Ce personnage connaît le Coran par cœur.;Dieser Charakter hat den Koran vollständig auswendig gelernt.;;Este personaje ha memorizado completamente el Corán;;;;;;;;;x
#Decadence;;;;;;;;;;;;;x
EVTDESC91000;The excesses of the [Root.GetOnlyDynastyName] Dynasty have gone too far. A dynamic desert warrior clan has taken up arms and is riding to purify the realm of our decadence!;Les excès de la Dynastie [Root.GetOnlyDynastyName] sont allés trop loin. Un clan guerrier a pris les armes dans l'espoir de purifier le royaume et de mettre un terme à notre décadence !;Die Ausschweifungen der [Root.GetOnlyDynastyName]-Dynastie sind bei weitem zu weit gegangen. Ein dynamischer Kriegsklan hat zu den Waffen gegriffen und reitet, um das Reich von Eurer Dekadenz zu befreien!;;Los excesos de la Dinastía [Root.GetOnlyDynastyName] han ido demasiado lejos. ¡Un dinámico clan de guerreros ha tomado las armas y cabalga para purificar el reino de nuestra decadencia!;;;;;;;;;x
EVTOPTA91000;Ormazd be Merciful!;Dieu, ayez pitié !;Möge [Root.Religion.GetHighGodName] gnädig sein!;;¡Alá se misericordioso!;;;;;;;;;x
EVTDESC91200;Alcoholic beverages are considered impure in the eyes of Ormazd - forbidden. This, however, has not stopped you from consuming copious amounts of wine and getting plastered on a regular basis.;Les boissons alcoolisées sont interdites par la religion islamique. Cependant, cela ne vous empêche pas d'ingurgiter de grandes quantités de vin et de vous saouler régulièrement.;Alkoholische Getränke werden im islamischen Glauben als Haraam angesehen - als verboten. Das hat Euch jedoch nicht daran gehindert, riesen Mengen an Wein zu konsumieren und regelmäßig betrunken zu werden. ;;Las bebidas alcohólicas están consideradas haram en la fe islámica: prohibidas. Sin embargo, ello no te ha impedido consumir cantidades ingentes de vino y emborracharte con frecuencia.;;;;;;;;;x
EVTOPTA91200;*hic*;*hips*;*hicks*;;*hip*;;;;;;;;;x
EVTDESC91201;Your attraction to those of your same sex is frowned upon by the rest of society, but there are times when you simply grow tired of keeping up appearances. The people do not look kindly on this.;L'attrait que vous ressentez pour les personnes du même sexe n'est pas toléré par la société, mais il vous arrive parfois d'en avoir marre de feindre la normalité. Les gens considèrent votre attitude d'un mauvais œil.;Eure Anziehungskraft auf das eigene Geschlecht ist bei der restlichen Gesellschaft verpönt, doch es gibt Momente, in denen Ihr es einfach leid seid, Euren äußeren Schein hochzuhalten. Die Menschen sehen nicht unbedingt freundlich darauf. ;;El resto de la sociedad no aprueba la atracción que sientes por los de tu mismo sexo, pero en ocasiones te cansas de guardar las apariencias. La gente no lo ve con buenos ojos.;;;;;;;;;x
EVTOPTA91201;Let them say what they want!;Je me fiche de ce qu'ils pensent !;Lasst sie sagen was sie wollen! ;;¡Que digan lo que quieran!;;;;;;;;;x
EVTDESC91202;Some visiting Ormazdic jurists walk in on you as your servants are busily smearing your body with honey, covering you from top to bottom. For some reason they react in horror at this sight.;Des imams en visite vous surprennent alors que des servantes sont occupées à recouvrir votre corps de miel. Pour une raison qui leur appartient, les imams réagissent très mal à la vue de ce spectacle.;Einige Imamehe, die zu Besuch sind, platzen bei Euch herein, während Eure Bediensteten damit beschäftigt sind, Euren Körper von Kopf bis Fuß mit Honig einzuschmieren. Aus irgendeinem Grund reagieren sie entsetzt auf diesen Anblick.;;Algunos imanes te visitan mientras tus sirvientes están embadurnando tu cuerpo con miel, desde la cabeza hasta los pies. Por alguna razón, verte así les horroriza.;;;;;;;;;x
EVTOPTA91202;What? I left enough for tomorrow's breakfast.;Bah quoi ? Il reste assez de miel pour le petit-déjeuner de demain.;Was denn? Ich habe genug für das Frühstück morgen übrig gelassen. ;;¿Qué pasa? He dejado suficiente para desayunar mañana.;;;;;;;;;x
EVTDESC91203;It is becoming increasingly difficult to conceal your secret vice - impaling your enemies on wooden stakes and listening to their cries of despair. Concerns have been raised about how appropriate this behavior is for someone of your station.;Il devient de plus en plus difficile de dissimuler votre vice secret, consistant à empaler vos ennemis sur des pics en bois et les écouter hurler de douleur. Cette attitude ne semble pas vraiment appropriée à une personne de votre rang.;Es wird immer schwieriger, Euer geheimes Laster zu verheimlichen - Eure Feinde auf Holzpfählen aufzuspießen und ihren Verzweiflungsschreien zu lauschen. Die Besorgnis verstärkt sich, ob dieses Verhalten für jemanden in Eurer Situation angemessen ist.;;Cada vez es más difícil ocultar tu vicio secreto: empalar a tus enemigos con estacas de madera y escuchar sus gritos de desesperación. Han surgido dudas acerca de lo apropiado de esta conducta para alguien de tu nivel.;;;;;;;;;x
EVTOPTA91203;You will not rob me of the one thing I enjoy in life!;Vous ne me priverez pas de l'un de mes rares plaisirs !;Sie werden mir nicht das Einzige wegnehmen, was im im Leben genieße!;;¡No me robarás lo único que me gusta en esta vida!;;;;;;;;;x
EVTDESC91204;Why should you settle for one woman, or two, or a dozen? The carnal pleasures of the flesh beckon, and let no man say you are undeserving!;Pourquoi vous faudrait-il vous contenter d'une femme, ou deux ou même dix ? Les plaisirs de la chair vous attirent, vous n'êtes qu'un homme après tout !;Warum solltet Ihr Euch auf ein Frau festlegen, oder zwei, oder ein Dutzend? Die sexuellen Genüsse des Fleisches locken, and lasst keinen Mann sagen, dass Ihr unwürdig seid! ;;¿Por qué deberías conformarte con una mujer, o dos, o una docena? Los placeres carnales me llaman. ¡No dejes que ningún hombre diga que no eres de merecer!;;;;;;;;;x
EVTOPTA91204;Come here, my pretty...;Viens par ici, ma jolie...;Kommt her, meine Schöne...;;Ven aquí, mi bella...;;;;;;;;;x
EVTDESC91205;Your enormous appetite cannot be sated. As the poor of your realm starve, your servants bring delicacies from the most distant lands to your table. A 'light lunch' for you would be enough to feed a peasant family for a week or two.;Votre appétit d'ogre n'est jamais contenté. Alors que les indigents de votre royaume meurent de faim, vos serviteurs inondent la table de délicatesses venues de pays lointains. Ce que vous appelez un 'déjeuner léger' pourrait nourrir une famille de petites gens pendant une semaine ou deux.;Euer enormer Appetit kann nicht gesättigt werden. Während die Armen in Eurem Reich hungern, bringen Euch Eure Bediensteten Delikatessen aus den entferntesten Ländern auf den Tisch. Ein "leichtes Mittagessenfür Euch wäre ausreichend, um eine Bauernfamilie für ein oder zwei Wochen zu ernähren.;;Tu enorme apetito no puede saciarse. Mientras los pobres de tus dominios perecen, tus sirvientes traen exquisiteces de las tierras más remotas a tu mesa. Uno de tus 'desayunos ligeros' sería suficiente para alimentar a una familia de campesinos durante una semana o dos.;;;;;;;;;x
